timestamp,client_ip,method,url,path,attack_type,body_len,body_entropy,special_char_count
2025-12-31T05:02:08.501936Z,127.0.0.1:58170,POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,COMMAND_INJECTION,22,3.573,1
2025-12-31T05:02:09.110199Z,127.0.0.1:58170,POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,COMMAND_INJECTION,22,3.573,1
2025-12-31T05:02:09.524160Z,127.0.0.1:58170,POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,COMMAND_INJECTION,22,3.573,1
2025-12-31T05:02:09.780145Z,127.0.0.1:58170,POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,COMMAND_INJECTION,22,3.573,1
2025-12-31T05:02:10.037916Z,127.0.0.1:58170,POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,COMMAND_INJECTION,22,3.573,1
2025-12-31T05:02:10.276578Z,127.0.0.1:58170,POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,COMMAND_INJECTION,22,3.573,1
2025-12-31T05:02:12.141015Z,127.0.0.1:58170,POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,NORMAL,17,3.102,1
2025-12-31T05:02:12.341729Z,127.0.0.1:58170,POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,NORMAL,17,3.102,1
2025-12-31T05:02:12.542875Z,127.0.0.1:58170,POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,NORMAL,17,3.102,1
2025-12-31T05:02:12.559877Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,NORMAL,0,0.0,0
2025-12-31T05:02:13.207658Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/upload/,/dvwa/vulnerabilities/upload/,NORMAL,0,0.0,0
2025-12-31T05:02:13.799031Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/login.php,/dvwa/login.php,NORMAL,0,0.0,0
2025-12-31T05:02:17.872297Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/,/dvwa/,NORMAL,0,0.0,0
2025-12-31T05:02:19.341897Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/,/dvwa/vulnerabilities/sqli/,NORMAL,0,0.0,0
2025-12-31T05:02:27.098373Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:29.910185Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:35.276450Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:36.613440Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:37.473515Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:38.158058Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:38.787652Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:39.464782Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:40.102155Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:40.729973Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:41.380809Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:41.984794Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:42.569051Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:43.191756Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:43.889618Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:44.459197Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:45.051954Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:45.625551Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:46.239958Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:46.810464Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:47.370054Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:47.950537Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:48.504880Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:49.024338Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:49.605805Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:50.131359Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:50.652570Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:51.197779Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:51.757293Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:52.247034Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:52.779530Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:53.626055Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:54.291881Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:02:54.787222Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,/dvwa/vulnerabilities/sqli/?id=%27+OR+1%3D1+--&Submit=Submit,SQL_INJECTION,0,0.0,0
2025-12-31T05:03:20.145637Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_s/,/dvwa/vulnerabilities/xss_s/,NORMAL,0,0.0,0
2025-12-31T05:03:20.884133Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/,/dvwa/vulnerabilities/xss_r/,NORMAL,0,0.0,0
2025-12-31T05:03:26.317308Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:29.548224Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:33.654428Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:34.982709Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:35.590352Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:36.155715Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:36.823876Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:37.347193Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:37.934594Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:38.484355Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:39.052036Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:39.538503Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:40.010045Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:40.686905Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:41.201101Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:41.663884Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:42.184983Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:42.718047Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:43.245145Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:43.784916Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:44.310277Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:44.885468Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:45.394602Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:45.828745Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:46.280154Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:46.665454Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:47.066682Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:47.391202Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:47.762622Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:48.110005Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:48.454491Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:48.802976Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:49.125286Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
2025-12-31T05:03:49.459381Z,127.0.0.1:40924,GET,http://192.168.122.170/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Ealert%28%22hekk%22%29%3C%2Fscript%3E,XSS,0,0.0,0
